City,State,Latitude,Longitude,Severity,Traffic_Volume,Avg_Speed,Weather_Impact,Timestamp
Allentown,PA,41.69743712906441,-99.65583165503992,3,1140,42.6691928802324,Rain,2023-04-26 11:00:00
Toledo,OH,48.72173675944001,-73.85492440907487,4,1928,23.314645722298874,Rain,2023-01-15 00:00:00
Peoria,IL,40.162346737956256,-111.84149168381721,1,2008,21.917742754536157,Rain,2023-07-04 08:00:00
Columbus,OH,47.14541680637611,-67.06407198812292,1,4125,63.515205236281744,Rain,2023-12-26 09:00:00
Greensboro,NC,38.050390553733884,-83.93269033642375,3,3638,21.932348588234664,None,2023-12-24 00:00:00
Philadelphia,PA,34.28440449066679,-90.86865690437354,4,2844,53.28777136694736,Snow,2023-05-24 14:00:00
Springfield,MA,42.12817928757978,-82.95125111910684,4,1449,30.278000372504607,Snow,2023-09-08 09:00:00
Virginia Beach,VA,37.298960078298386,-68.85432064088928,1,4002,18.916611204486383,None,2023-02-18 08:00:00
Augusta,GA,39.85383036495204,-74.66409152454658,4,2347,11.238085100001244,Fog,2023-07-25 05:00:00
Trenton,NJ,44.714161523067816,-101.775048880929,2,2995,32.13456066785491,Storm,2023-06-05 16:00:00
Springfield,MA,25.939188578707586,-100.62787270838055,3,2004,16.243835490055666,Storm,2023-08-14 19:00:00
Newark,NJ,27.29710319708709,-76.42237729374888,1,4780,20.327823949982978,Fog,2023-08-18 20:00:00
San Diego,CA,30.527551168160215,-116.32103681356014,4,3855,30.77144027439658,Rain,2023-05-23 16:00:00
Dallas,TX,32.83559593144323,-103.15069051229466,1,953,62.09563631397931,Storm,2023-12-04 00:00:00
Dallas,TX,43.751691071928065,-95.80985097779389,2,2689,40.24390069846675,Storm,2023-01-31 01:00:00
Seattle,WA,43.48308235690797,-95.27380046051326,1,3281,28.5705519846049,Rain,2023-03-19 04:00:00
Tucson,AZ,38.740350362899704,-89.33801607407156,1,4431,62.12314415892369,None,2023-03-31 22:00:00
Boston,MA,48.712383436077225,-71.28356070565016,1,901,35.26458651801991,Fog,2023-02-05 18:00:00
Springfield,MA,43.052275891081706,-97.3775722611556,3,2280,24.825323081414123,Storm,2023-08-31 18:00:00
Los Angeles,CA,39.26928328519179,-99.27800007519471,4,3575,13.807704894973934,Rain,2023-11-01 02:00:00
Arlington,VA,27.506179635453712,-107.06460088709107,2,531,42.130714981163656,None,2023-01-14 15:00:00
Bellevue,WA,33.35391442442664,-90.2682681539105,2,1815,34.87454292898781,Rain,2023-12-22 12:00:00
Peoria,IL,40.63591601187325,-99.9487981691571,3,1541,55.241972932705416,Storm,2023-11-24 12:00:00
New York,NY,45.77065493472379,-118.49952628027184,1,1240,7.6585782291082545,Storm,2023-11-12 02:00:00
Columbus,GA,45.50392002020881,-68.89742306399708,2,1396,39.4876952728087,Fog,2023-12-15 05:00:00
Jersey City,NJ,44.05217528285938,-103.06888847538504,3,3096,35.960673305041176,Snow,2023-08-06 16:00:00
Dallas,TX,33.70387635466206,-90.04192243561455,1,4773,60.49443118003548,None,2023-12-10 02:00:00
San Antonio,TX,31.520797623938105,-93.81930490750943,3,2845,53.186852277586624,Snow,2023-05-24 00:00:00
Arlington,VA,32.006678884405375,-106.24456977978772,1,2490,21.844685739306822,Snow,2023-09-15 22:00:00
Norfolk,VA,35.338755431562,-104.7718617229574,2,3816,31.5738429549091,None,2023-12-14 16:00:00
Phoenix,AZ,29.284618776048227,-80.07900267106797,2,3488,34.69771711604895,Snow,2023-08-15 04:00:00
Phoenix,AZ,33.93523812699078,-86.20004149163815,1,4912,29.500751387805447,Fog,2023-06-25 22:00:00
Albany,NY,26.705260779842046,-122.99699911069438,2,747,36.94330009852608,Fog,2023-09-22 21:00:00
Paterson,NJ,41.33763234411296,-76.12454208082525,1,3341,8.532655863002493,None,2023-03-28 03:00:00
Seattle,WA,27.19677444680106,-107.94115075940627,2,1925,60.69275335948271,Fog,2023-07-18 06:00:00
Atlanta,GA,42.65852774380086,-67.38202156649547,1,3826,52.042034799679584,None,2023-10-02 16:00:00
Allentown,PA,38.24655144150796,-88.36412925644392,2,4524,49.15746935144874,Fog,2023-05-28 01:00:00
Pittsburgh,PA,25.411208715941378,-80.5830809639497,1,3697,62.15653232029836,Rain,2023-03-25 17:00:00
Virginia Beach,VA,40.70770757076138,-107.98492445177486,3,2155,55.207406684558435,Snow,2023-02-07 02:00:00
Austin,TX,45.228962704289195,-76.488646356292,2,2158,35.16946796425421,Snow,2023-08-08 08:00:00
Paterson,NJ,32.5803402198443,-92.1563019239589,1,3624,18.28798489626105,Rain,2023-04-13 04:00:00
Pittsburgh,PA,34.58753892939104,-95.03812258426942,4,4179,23.905551825396532,Snow,2023-07-02 19:00:00
Newark,NJ,32.1483740573606,-94.93391351286718,2,1224,45.416269721289574,Fog,2023-08-30 12:00:00
Naperville,IL,38.6595280207554,-119.47132494481932,4,2512,27.094976602738225,Storm,2023-09-20 20:00:00
San Antonio,TX,48.225430269064766,-85.58538849095618,3,2985,45.98855421875517,Rain,2023-10-31 07:00:00
Arlington,VA,26.848260100756658,-85.91889671947504,4,580,5.749308188479693,Storm,2023-07-22 03:00:00
Naperville,IL,47.97535946275451,-103.7991286464491,4,1675,49.31244130526405,None,2023-01-14 07:00:00
Toledo,OH,40.696824820108475,-116.20858424062652,4,3275,16.400656914992712,Rain,2023-01-23 01:00:00
Naperville,IL,33.96514002452366,-95.28912097757723,1,4255,49.99027459389328,Fog,2023-11-20 03:00:00
Newark,NJ,44.31304901981362,-97.81616701377735,2,2166,42.851181065609666,Fog,2023-06-16 16:00:00
Peoria,IL,38.88960701640803,-68.0820186891521,2,1152,47.202120799158706,Storm,2023-05-12 16:00:00
Savannah,GA,25.352982328546535,-123.77971139311809,1,857,55.655887061416614,None,2023-09-14 02:00:00
Springfield,IL,31.456281952219477,-102.6803940831187,4,4857,44.34941313989151,Storm,2023-01-11 11:00:00
Buffalo,NY,41.27829194721904,-90.7180051888378,4,3449,51.43500544908588,Fog,2023-12-11 12:00:00
Savannah,GA,47.41039168237445,-121.64013603206081,3,3270,59.639668647265715,Fog,2023-12-30 01:00:00
Newark,NJ,32.61941213693739,-118.70033782030633,1,1164,9.259140814418883,Snow,2023-05-04 23:00:00
Columbus,OH,33.035861922113014,-112.25298990214553,1,1478,33.5429649025661,Fog,2023-03-20 06:00:00
Buffalo,NY,31.045109461033547,-116.6230244974118,4,1807,27.31042816142736,Rain,2023-10-02 22:00:00
Houston,TX,25.298828986370268,-88.47497776272543,1,3981,38.80335243491792,Snow,2023-03-07 20:00:00
Columbus,GA,47.80834393134865,-79.65342078931161,3,2781,29.555702035826783,Storm,2023-02-28 06:00:00
Trenton,NJ,47.870817719197845,-114.18517857813268,3,3748,59.61161770650337,Storm,2023-11-25 04:00:00
Paterson,NJ,36.909087600016,-102.01322373874795,4,2635,51.893789603307226,Fog,2023-07-18 09:00:00
Arlington,VA,32.56192686467607,-116.92951149187618,4,2842,50.20486353765433,Rain,2023-05-02 19:00:00
Phoenix,AZ,29.702048244375487,-118.5514482050045,1,1837,57.587472507988934,Snow,2023-03-08 02:00:00
Jersey City,NJ,47.98141551624411,-114.63563230120354,3,2586,57.07783518771949,Snow,2023-05-15 14:00:00
Augusta,GA,40.55545423150802,-87.32114788560503,1,1263,61.628451901391955,Rain,2023-06-24 19:00:00
Savannah,GA,30.711648322180984,-101.53403570684844,4,873,54.76003386780448,Storm,2023-05-25 23:00:00
Cincinnati,OH,41.16098452589219,-88.8046182397054,3,1437,17.53849208771726,Snow,2023-08-11 00:00:00
Phoenix,AZ,34.12613140319199,-92.88290438599167,1,4737,57.16164447964099,Rain,2023-09-02 09:00:00
Virginia Beach,VA,32.780887522695195,-109.82095413314367,1,2635,36.29408907042155,None,2023-01-15 15:00:00
Chicago,IL,29.697051005366404,-78.38449935364372,2,4412,21.705292010487614,Fog,2023-08-20 22:00:00
Jacksonville,FL,38.72217236317994,-118.1193630397508,2,3166,62.74079654555907,Storm,2023-10-06 19:00:00
Allentown,PA,41.29604255079183,-71.59982016275458,3,2674,41.994563184454606,Fog,2023-11-08 20:00:00
Orlando,FL,46.496243303727695,-96.42950702228899,4,821,28.473066330046393,Rain,2023-01-25 00:00:00
Jacksonville,FL,38.018198485304694,-111.73514303748216,3,1805,31.27631906569903,Rain,2023-05-18 14:00:00
Los Angeles,CA,32.69871983439151,-122.14394754491094,2,4983,55.92241685617645,Storm,2023-07-15 08:00:00
Atlanta,GA,33.56430144807,-92.69397907187712,2,2863,49.80699371522382,Storm,2023-02-26 12:00:00
Greensboro,NC,35.034198343182126,-102.20703987682711,2,1116,20.33437546203011,Rain,2023-01-06 07:00:00
Ann Arbor,MI,33.07977271725635,-87.5400253341131,4,3103,59.28007746721274,Storm,2023-05-02 10:00:00
Bellevue,WA,36.559477030152465,-112.83949718699608,4,1371,49.60113561198949,Fog,2023-10-29 18:00:00
Cleveland,OH,29.718695983177458,-109.6911028879166,2,4245,40.77760950719227,Snow,2023-09-23 18:00:00
Peoria,IL,47.29616555442994,-121.23957030165921,2,3319,42.7020227695616,Snow,2023-10-15 05:00:00
Bellevue,WA,33.33535004045724,-107.00501854571836,2,2309,29.356668448544706,None,2023-07-20 08:00:00
Atlanta,GA,46.98241391787059,-96.81160494907479,4,2647,58.68310151582386,Snow,2023-09-08 09:00:00
Raleigh,NC,36.43991441301699,-73.07290222056568,4,1122,17.255823061705804,None,2023-02-20 01:00:00
Erie,PA,40.20373580694239,-101.38845272233793,1,4561,48.99764599519988,None,2023-11-19 09:00:00
Miami,FL,36.58294076871776,-112.44864106417303,4,1752,12.20434222213375,Fog,2023-03-13 21:00:00
Scottsdale,AZ,31.42411485098533,-114.01315877733403,4,1235,39.56233748506218,Rain,2023-07-06 06:00:00
Orlando,FL,48.227529505516856,-106.47966765967362,1,3844,59.01946625882912,Storm,2023-06-15 08:00:00
Paterson,NJ,34.60488511167924,-120.40772979050809,2,816,28.196874888706397,Rain,2023-02-02 12:00:00
Springfield,MA,48.59028076814327,-119.04739620582144,1,1375,35.3773633289441,None,2023-08-03 20:00:00
New York,NY,40.53443368488068,-82.88307862322898,4,4519,29.008059483039194,Rain,2023-05-17 20:00:00
Orlando,FL,36.79197867972103,-71.52308843404793,4,4832,46.753866942649275,Rain,2023-08-08 15:00:00
Grand Rapids,MI,28.001830539981558,-94.88854590329828,1,4564,30.536160950622975,None,2023-04-11 04:00:00
Lansing,MI,30.992511104183958,-90.95822460843736,4,516,60.516562138805384,Fog,2023-01-26 03:00:00
Cincinnati,OH,28.13445619136427,-91.21569017761772,4,3296,53.44744033588586,Fog,2023-09-08 18:00:00
Savannah,GA,36.601289879359314,-120.68923098057125,1,4016,22.440479173763514,Fog,2023-01-27 22:00:00
Paterson,NJ,36.73439789831866,-87.62672594943595,2,2090,17.262800365725916,Storm,2023-11-19 15:00:00
Ann Arbor,MI,31.298860848539242,-107.7136761919467,3,1380,20.722079607395177,Snow,2023-04-29 15:00:00
Tampa,FL,48.07423328743219,-100.81167413176738,4,4176,49.78770757977962,Rain,2023-08-15 18:00:00
Arlington,VA,31.319192162969923,-100.78147707733592,1,3165,9.007971805058164,Fog,2023-07-05 06:00:00
Miami,FL,25.450284675075075,-67.57341392211447,3,2822,21.86214130506462,Fog,2023-04-05 22:00:00
Seattle,WA,34.53788033397082,-85.61622766813147,3,1093,27.401627298444453,Snow,2023-06-03 07:00:00
Houston,TX,36.275601679053466,-114.32323511223295,1,3430,9.796758558365372,Snow,2023-08-16 02:00:00
Naperville,IL,25.38828287435055,-99.90196522407113,4,2581,49.00036000090835,None,2023-06-17 14:00:00
Paterson,NJ,46.760545807487404,-89.43126781633165,4,898,27.288040036688468,Storm,2023-05-24 03:00:00
Cleveland,OH,46.203119897452616,-72.48706968149061,3,3916,39.153631723995595,Storm,2023-09-07 04:00:00
San Francisco,CA,46.14287422381672,-109.16319882281233,2,575,55.7311759817863,None,2023-04-26 05:00:00
Durham,NC,31.920952051607834,-76.75284158309384,3,1414,8.85588567714228,Snow,2023-12-24 20:00:00
Philadelphia,PA,41.885000498569255,-79.1416705698033,2,1835,35.28352953692138,None,2023-10-06 22:00:00
Newark,NJ,37.06732096819237,-114.65451711755088,4,2453,56.54045294285957,None,2023-02-18 08:00:00
Detroit,MI,26.310911124726847,-69.5176699758815,4,4954,10.575071839685386,None,2023-03-25 12:00:00
San Francisco,CA,48.164106058185865,-92.62670211638022,2,1695,40.0382386095251,Rain,2023-11-16 19:00:00
Austin,TX,42.4109333546512,-71.13115545704788,4,664,25.687111964637886,Fog,2023-07-31 03:00:00
Austin,TX,28.703852770075194,-105.31554027222757,3,1048,49.23503553732204,Fog,2023-07-03 17:00:00
Philadelphia,PA,42.76433524598756,-75.00728978061748,1,860,54.52866063943505,Snow,2023-03-14 09:00:00
Columbus,OH,37.89491308343735,-123.90646745607103,4,835,57.087365963370544,Rain,2023-06-15 11:00:00
Worcester,MA,44.63609437698675,-109.19936684171296,1,1483,14.796877041834497,Snow,2023-08-19 15:00:00
Orlando,FL,47.18699730622232,-82.93211693132147,2,4507,50.57741075092075,None,2023-04-15 21:00:00
Houston,TX,29.983294179305094,-122.57041096048346,3,2977,43.06756914842146,Fog,2023-04-02 14:00:00
Savannah,GA,47.61484823702016,-114.74183940474397,3,848,60.508845030946,Rain,2023-05-16 08:00:00
Buffalo,NY,34.423881183125324,-88.63277131048804,1,893,12.679839039825659,Snow,2023-03-06 16:00:00
Los Angeles,CA,33.49710689819476,-83.72911607609116,2,1457,33.99103368862978,Storm,2023-09-04 14:00:00
Erie,PA,25.924504733292785,-117.86180795179344,4,1706,15.953694881962123,Storm,2023-11-25 19:00:00
Spokane,WA,41.53697785158613,-102.45725346432262,4,1087,35.742511018014056,Fog,2023-09-18 14:00:00
Erie,PA,37.794569500403654,-75.18754558192808,4,4594,63.87838826661993,Storm,2023-08-22 06:00:00
Raleigh,NC,25.44563939277183,-100.12571334705399,4,2988,37.21383392979119,None,2023-08-04 06:00:00
Albany,NY,28.169098989636282,-77.61592874562706,1,3085,51.3760787221012,Rain,2023-06-24 12:00:00
Grand Rapids,MI,37.43356176322763,-101.79917957830067,4,4307,42.01480620301332,Snow,2023-10-05 18:00:00
Buffalo,NY,28.0776750012337,-121.32959691300772,4,3774,58.24493890151523,Rain,2023-08-04 14:00:00
Raleigh,NC,40.21549677408281,-100.93145374817195,1,2363,12.199289496137176,Fog,2023-08-07 16:00:00
Raleigh,NC,29.660836994369035,-96.80958149002396,3,4825,13.596277514451632,Snow,2023-01-08 23:00:00
New York,NY,45.599819780714625,-89.49496384492096,3,583,61.381689099392915,Rain,2023-04-09 14:00:00
Trenton,NJ,25.7156308392962,-79.29604660098173,1,4263,35.447615221884874,Snow,2023-08-08 12:00:00
Erie,PA,33.70557880290636,-110.26857085966844,1,3256,52.7853057119046,Fog,2023-03-07 10:00:00
Naperville,IL,47.638248569918034,-104.75956884211769,3,1401,22.85668235352058,Storm,2023-01-01 06:00:00
Cincinnati,OH,45.313283251493694,-106.2714047190637,1,4131,57.019212791204104,Snow,2023-09-11 08:00:00
Paterson,NJ,48.101075062708404,-87.23481812218171,1,2149,17.198865917451204,Fog,2023-12-17 02:00:00
Allentown,PA,33.1676623410396,-81.20502736083122,2,2245,38.96817381911017,Snow,2023-09-25 21:00:00
Rochester,NY,30.355939061774663,-119.1251660066952,3,1938,61.077742300196206,Rain,2023-02-16 20:00:00
Austin,TX,25.502379697757927,-77.74455712522244,4,4377,58.390068029884844,Storm,2023-07-29 10:00:00
Greensboro,NC,25.79706980723315,-105.00633200312814,2,2662,38.818041641720725,Fog,2023-01-26 17:00:00
Erie,PA,30.57769193006142,-118.92439598128901,1,4397,56.18902069688658,Snow,2023-09-05 06:00:00
Richmond,VA,38.77801966635575,-108.40513848499982,3,1304,47.23050407042104,Snow,2023-06-23 05:00:00
Peoria,IL,35.99006775258756,-71.70675263892656,2,1153,17.922485201308188,None,2023-05-15 15:00:00
Grand Rapids,MI,45.73145371771116,-69.14756303952012,4,2043,19.51030469320245,Storm,2023-10-09 17:00:00
Raleigh,NC,41.50648925411312,-68.28400874046017,2,3234,10.320465127775396,None,2023-07-03 20:00:00
San Francisco,CA,40.11746836366892,-116.25703899449596,2,3222,26.03022421713899,Fog,2023-02-07 12:00:00
Springfield,IL,27.501671432423457,-85.18235769840024,3,602,14.124433779417307,Storm,2023-03-14 05:00:00
San Jose,CA,27.54931889605403,-70.64718695154244,1,601,37.623346206025644,None,2023-01-05 13:00:00
Dallas,TX,46.82076920802703,-107.95277573222042,4,3662,6.436700751925002,None,2023-11-27 02:00:00
Tampa,FL,40.81998249132623,-82.28785181842433,1,1244,21.020529355979956,Fog,2023-03-25 10:00:00
Mesa,AZ,27.918256420501468,-108.39393990249405,4,4693,21.749645046522684,Fog,2023-04-05 04:00:00
Ann Arbor,MI,26.744474346832952,-80.3284811844426,3,4285,18.817547103679956,None,2023-04-12 16:00:00
Newark,NJ,43.495975211181914,-86.34562403467103,1,909,56.76469775793763,Fog,2023-12-06 08:00:00
Virginia Beach,VA,48.55397486721254,-120.98868391248062,1,4276,47.383485096029965,None,2023-08-28 10:00:00
Savannah,GA,29.426285860049905,-81.37320310480908,4,4251,49.08305838156112,Rain,2023-07-08 16:00:00
Jersey City,NJ,47.6999847995155,-99.00735475509711,2,4800,15.471742770252611,Rain,2023-04-18 09:00:00
Jacksonville,FL,37.982577122520325,-111.53874818300793,2,743,6.572264663529825,None,2023-09-24 18:00:00
Jersey City,NJ,36.427201202230435,-121.19423332077653,2,4489,51.43773917745155,Storm,2023-10-03 11:00:00
San Antonio,TX,30.440147353275677,-100.10800159832422,1,1913,58.28644495657257,None,2023-07-26 23:00:00
Springfield,IL,36.98083624098971,-116.4463211628694,3,3428,45.282088713935174,Rain,2023-01-15 12:00:00
Orlando,FL,46.61995742020535,-107.5893325724517,3,2712,44.51132320282325,Rain,2023-05-18 19:00:00
Erie,PA,42.01534664227769,-95.42856784091845,4,1243,62.468974770676034,Rain,2023-02-15 22:00:00
Houston,TX,40.36111533959172,-98.76758528062771,3,599,37.047305557815655,Rain,2023-12-23 00:00:00
Albany,NY,47.4729534250932,-99.44471627183634,3,1459,16.33775218894486,Storm,2023-07-19 23:00:00
Newark,NJ,43.52922487865786,-67.04300053364773,1,3423,19.471326886921524,Snow,2023-07-08 19:00:00
Trenton,NJ,35.1299811628527,-107.78485812084435,2,3380,49.336607799555175,Fog,2023-02-22 02:00:00
Miami,FL,41.00083968934602,-93.98921456798841,2,2179,16.57930988941246,None,2023-07-26 16:00:00
Houston,TX,45.74767823291076,-77.14242542947125,2,1887,55.95773233091567,Storm,2023-06-28 09:00:00
Scottsdale,AZ,41.253341207655794,-108.28646470217305,2,1422,12.633646286623543,Rain,2023-06-16 05:00:00
Springfield,MA,27.132630981921217,-94.26896159578102,3,3516,61.282360926211126,None,2023-05-11 08:00:00
Tucson,AZ,39.66121906269352,-90.39979620475836,4,1962,35.967643778159584,None,2023-10-17 21:00:00
San Jose,CA,26.317460845517473,-119.22844411098899,4,3962,56.80470822718503,Storm,2023-08-31 18:00:00
San Jose,CA,30.16406625367484,-71.74244025457045,3,1631,21.449516302145323,None,2023-12-06 22:00:00
San Francisco,CA,31.309444472538658,-123.29248823539953,1,3504,56.03611669940751,None,2023-02-20 01:00:00
Rochester,NY,27.45397690958702,-110.60079570096762,3,980,46.07245836060024,Snow,2023-08-30 02:00:00
Philadelphia,PA,30.475418469654848,-96.85905254071356,1,1925,49.643434949615575,Fog,2023-11-25 14:00:00
Miami,FL,46.649117261247845,-100.60898045741467,2,4448,35.14366004735021,Rain,2023-04-10 23:00:00
Grand Rapids,MI,48.02340243660429,-103.61731916243883,2,3911,31.138252912615616,Fog,2023-11-20 19:00:00
Newark,NJ,38.37090678258709,-114.34934897533127,3,4695,55.39433885595091,Storm,2023-04-15 19:00:00
Virginia Beach,VA,48.3672445498147,-118.17845479033953,1,609,53.06294817007915,Snow,2023-09-02 01:00:00
Los Angeles,CA,25.444727618688226,-69.24464878731644,4,1293,19.437362575007988,Rain,2023-08-01 22:00:00
San Antonio,TX,33.49209885608634,-77.25047724548153,2,2970,7.510040970719281,Fog,2023-01-26 16:00:00
Jersey City,NJ,29.997915375847942,-107.9426717874779,3,764,20.129266712429356,Snow,2023-06-25 00:00:00
Houston,TX,30.655683378517846,-105.53215300470873,2,4909,50.12148990720245,Rain,2023-02-26 16:00:00
Buffalo,NY,33.91631910362658,-70.80065007268495,2,1191,59.021703909392635,Fog,2023-05-26 18:00:00
Detroit,MI,40.98937512636113,-101.30526331061753,4,1361,6.1343277243408,Fog,2023-11-15 12:00:00
Philadelphia,PA,42.82048654530998,-85.96398692171621,1,892,52.12972900463534,Fog,2023-02-18 00:00:00
Naperville,IL,35.81026865662632,-78.12008101139185,2,912,55.12156639393935,Storm,2023-01-28 05:00:00
Tucson,AZ,31.655835942646775,-98.91187737952679,1,4103,26.9628438683057,Storm,2023-06-26 19:00:00
San Francisco,CA,33.11188020953659,-115.00370907152944,4,4754,9.513348069190187,None,2023-09-12 02:00:00
Albany,NY,37.512710345715135,-96.4820187539098,4,2227,37.655992422490684,Fog,2023-07-14 16:00:00
Boston,MA,45.84774965248651,-117.17072495046781,3,3380,60.57573687359928,Fog,2023-07-08 03:00:00
Durham,NC,43.96100398056153,-119.12419835950176,3,4245,32.80945965400757,Snow,2023-03-20 03:00:00
Cincinnati,OH,33.579429936088005,-118.62692104409084,4,4308,41.959659097348755,None,2023-11-30 05:00:00
Peoria,IL,44.89535136779554,-71.39458616386622,2,3480,60.44508221469029,None,2023-07-14 01:00:00
Spokane,WA,43.26346759985509,-84.678424340315,4,2437,58.900833516763264,None,2023-02-05 15:00:00
Toledo,OH,35.421478442911706,-96.43664346475232,4,954,17.001596241128606,Storm,2023-04-03 16:00:00
Springfield,MA,47.95789975713339,-88.50035712948089,3,910,25.60410708674742,Rain,2023-11-29 09:00:00
Orlando,FL,41.987036853942364,-70.74547846805774,1,3182,23.145892073148477,Storm,2023-08-03 21:00:00
Allentown,PA,31.616869481447058,-84.6291117903296,2,1322,8.719638582420167,Storm,2023-05-26 06:00:00
Toledo,OH,48.30647090285772,-85.2197550669317,4,534,35.796676479421784,Fog,2023-09-10 02:00:00
Atlanta,GA,46.54609915446527,-67.01398959404571,2,1007,51.359429709137444,None,2023-03-02 18:00:00
Lansing,MI,40.566625448781345,-110.86129247541946,2,930,60.794765806039415,Snow,2023-04-17 05:00:00
Cincinnati,OH,39.66772300489746,-123.92338575425491,2,2740,47.18524574431292,None,2023-03-16 17:00:00
Spokane,WA,27.134167163778194,-115.24618892132662,3,4338,38.167147404108626,Fog,2023-11-08 20:00:00
Lansing,MI,48.471119276742655,-76.42394356386819,1,706,33.51260281913139,Snow,2023-02-11 02:00:00
Seattle,WA,29.388242104800806,-93.58176465083892,2,2710,24.501819735565977,Snow,2023-01-04 14:00:00
Arlington,VA,35.39034472991443,-101.35272706070191,4,3567,9.987029588323415,Storm,2023-05-30 01:00:00
Los Angeles,CA,34.87798452711169,-91.55419769166932,1,1260,31.25627254512879,Storm,2023-10-30 15:00:00
Atlanta,GA,30.01569138931555,-73.8825129094878,1,1213,10.862676569548013,None,2023-07-31 02:00:00
Newark,NJ,26.069461568196317,-80.29294907859767,3,3897,12.902358726747462,Snow,2023-04-18 10:00:00
Peoria,IL,26.97492675089455,-90.48135861014356,1,629,48.368259266021816,None,2023-04-29 09:00:00
Boston,MA,48.7347255678855,-95.4332508543188,4,4321,46.325555626238014,None,2023-01-25 09:00:00
San Antonio,TX,35.33706605885195,-94.6901009872218,4,2891,24.107219778233887,Snow,2023-09-03 22:00:00
Arlington,VA,43.80755764214875,-83.46616694585245,2,4655,27.62426881930742,Rain,2023-12-30 06:00:00
Worcester,MA,41.65004251020028,-88.33086761871152,4,816,27.52219839300472,Storm,2023-12-27 03:00:00
Trenton,NJ,34.03630230041226,-121.4579952023869,2,694,8.997824467731645,Snow,2023-03-08 06:00:00
Jersey City,NJ,36.47134162144117,-94.10864778203765,3,4753,26.18949622288347,Rain,2023-12-29 08:00:00
Springfield,IL,29.371284517887446,-85.18291570078341,1,1571,29.66872440582416,Fog,2023-09-22 09:00:00
Erie,PA,37.04079205458534,-92.45949413710595,3,1452,39.29489665763947,Fog,2023-07-21 17:00:00
Detroit,MI,40.03123160564207,-69.00105972973655,3,2424,19.989946466618466,Fog,2023-05-13 15:00:00
Raleigh,NC,48.123400131136364,-95.96547272406248,2,1378,9.09586831387294,Fog,2023-05-02 01:00:00
Norfolk,VA,36.32309472754578,-116.3802355766029,3,4644,63.335986242651174,Snow,2023-09-06 21:00:00
Springfield,MA,31.34659428058805,-102.94796626608841,3,1520,52.904305549661906,Storm,2023-02-11 14:00:00
Erie,PA,30.164107685834242,-118.39455605511617,3,2813,9.621854306414814,Snow,2023-06-11 19:00:00
Columbus,GA,42.815692442298214,-113.1282210434559,2,3433,61.36636580466108,Storm,2023-12-04 12:00:00
Greensboro,NC,46.95998142928134,-69.51224122547836,4,946,6.305886684491126,Snow,2023-03-03 19:00:00
Springfield,IL,38.736469382457024,-99.71571175659086,2,3106,5.356562348179736,Rain,2023-10-10 21:00:00
Raleigh,NC,41.63241337658569,-92.22753296707938,4,3506,27.15812891406553,Storm,2023-12-17 09:00:00
Tacoma,WA,43.71366647954231,-120.04633216181116,1,3025,64.47624766036986,Fog,2023-11-17 00:00:00
Toledo,OH,34.75586344765038,-106.8718875522741,2,4060,57.99924255883292,Rain,2023-07-05 20:00:00
Philadelphia,PA,35.322657625294426,-69.41138677719664,1,3366,59.3186585008399,Fog,2023-11-29 14:00:00
Erie,PA,30.369180424711015,-99.93675404919698,2,4688,57.61567418335686,None,2023-01-18 14:00:00
Columbus,GA,26.494805919821705,-113.2148752439477,1,3201,20.89175133068981,Fog,2023-01-23 10:00:00
Tucson,AZ,42.99703789387877,-117.40028970341847,3,2755,60.91736231633362,None,2023-10-09 21:00:00
Tampa,FL,36.287104610724555,-121.23198138106393,2,596,10.190589295795057,Snow,2023-04-02 04:00:00
Bellevue,WA,26.061125252970285,-107.65849729382198,4,1903,50.122538247797635,None,2023-07-07 17:00:00
Rochester,NY,46.291414848121086,-72.16216732516986,2,4906,34.47107857514773,Rain,2023-12-23 00:00:00
Newark,NJ,39.59144216206612,-82.60498849917545,2,2046,33.24377206137098,Rain,2023-05-22 13:00:00
Cambridge,MA,48.762037997096684,-100.0753188357907,1,655,56.61831838209653,None,2023-08-24 00:00:00
Scottsdale,AZ,46.35037892268349,-73.05632344722963,4,2711,33.37082505141642,Storm,2023-08-28 22:00:00
Detroit,MI,44.89644655499286,-115.33003155409511,4,1168,23.183973235232948,None,2023-05-06 06:00:00
Paterson,NJ,28.203496367817227,-72.79997326559241,4,782,5.6286533579327,Rain,2023-09-20 11:00:00
Trenton,NJ,35.88456355939198,-87.14600545464327,3,4618,39.565092859987445,Fog,2023-04-06 19:00:00
Philadelphia,PA,38.166273720690086,-74.81598558180147,3,2897,28.920580561132052,Fog,2023-10-05 07:00:00
Springfield,MA,45.41739272155453,-70.52422776352623,3,2342,5.23464514553714,Fog,2023-12-09 08:00:00
Atlanta,GA,33.26852858485965,-95.67860865189306,1,1467,26.522679135134663,Snow,2023-05-13 14:00:00
Spokane,WA,38.71617740141272,-85.62511551231047,4,3179,9.209208011915088,Rain,2023-12-14 12:00:00
Los Angeles,CA,43.21838090137898,-110.88512397672665,3,4283,7.991195076817423,Rain,2023-03-28 17:00:00
Columbus,OH,34.250234027477624,-121.99403517349081,4,3242,64.92312200857751,None,2023-07-15 09:00:00
Phoenix,AZ,32.84883029492093,-69.11666718859317,2,2827,7.374708000845889,Fog,2023-01-21 06:00:00
